Currency,Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD)
NEO,2018-09-07,20.1516896351,20.4628992942,20.605655177,18.030751395
NEO,2018-09-08,19.4900741421,20.4197918049,20.8570628337,18.7367407089
NEO,2018-09-09,17.8637070938,19.489676065,20.0656539438,17.6384738633
NEO,2018-09-10,18.3277115876,17.90739032,19.3580261329,17.5010566569
NEO,2018-09-11,18.4320760597,18.3258606222,18.9840425703,18.1853954288
NEO,2018-09-12,17.8473461204,18.44193555,18.695281251,17.4018445558
NEO,2018-09-13,17.7978765161,17.8565853455,17.9218540261,16.8893687586
NEO,2018-09-14,18.1244601549,17.8216977194,18.4700145435,17.8099939023
NEO,2018-09-15,18.0119099903,18.1244696155,18.4757511848,17.8343020008
NEO,2018-09-16,18.1314190164,17.9167024739,18.2710279687,17.916175625
NEO,2018-09-17,18.027265669,18.0529169428,18.1127643233,17.7276737582
NEO,2018-09-18,17.2575154242,18.0281938639,18.1744495846,17.0969394828
NEO,2018-09-19,17.613271328,17.2574261663,17.7468084991,17.1198025236
NEO,2018-09-20,17.6189577035,17.5484636921,17.783358605,17.2777847345
NEO,2018-09-21,18.1919909661,17.6526823708,18.333101936,17.6105676748
NEO,2018-09-22,18.7054015901,18.1919873103,19.5725908581,18.0424253112
NEO,2018-09-23,18.4817930647,18.705355644,18.8807431884,18.2559705237
NEO,2018-09-24,18.9190297249,18.481793065,19.2572815993,18.4443282837
NEO,2018-09-25,17.9929673582,18.9178352013,19.1820550368,17.6099130759
NEO,2018-09-26,17.4348471737,17.9929631045,18.1998135086,17.0980333958
NEO,2018-09-27,18.1055346796,17.4347940027,18.6585318959,17.4331050648
NEO,2018-09-28,20.006803566,18.1092591055,20.2733710066,17.4919413013
NEO,2018-09-29,18.5966282792,19.9965168173,20.6184137564,18.4071779711
NEO,2018-09-30,19.0127839582,18.5954240309,19.3061860998,18.4728018072
NEO,2018-10-01,19.0146945964,19.0143418373,19.2941024791,18.4519516173
NEO,2018-10-02,18.7003514814,19.0145904693,19.0950901049,18.2870803505
NEO,2018-10-03,18.6448499521,18.3130796599,18.700082516,18.2388592006
NEO,2018-10-04,17.8795126066,18.6583109339,18.6632771519,17.7049825579
NEO,2018-10-05,18.0737809682,17.8795125636,18.3906483486,17.877510721
NEO,2018-10-06,18.2181879354,18.0737804526,18.2667351619,17.8246619542
NEO,2018-10-07,17.9536328134,18.2189218158,18.5971059545,17.8204322247
NEO,2018-10-08,18.0847982388,17.9536287682,18.2641525561,17.8908940518
NEO,2018-10-09,18.585854729,18.1959850087,18.8225595916,18.1160816174
NEO,2018-10-10,18.3506107201,18.581314504,18.630336457,18.092199161
NEO,2018-10-11,18.2501667144,18.3496775124,18.3800095687,17.9095322817
NEO,2018-10-12,15.9668612496,18.2830350031,18.288683014,15.629150117
NEO,2018-10-13,15.7468070917,15.9667919101,16.2644992347,15.3187980789
NEO,2018-10-14,15.9418990106,15.7463261238,16.0901108232,15.6973522881
NEO,2018-10-15,15.9506251077,15.9567709383,16.4726542551,15.9029005411
NEO,2018-10-16,16.568290152,15.812332201,18.4259493835,15.563615019
NEO,2018-10-17,16.6704599385,16.5683364967,16.9532979075,16.4124816416
NEO,2018-10-18,16.4651033955,16.6728194728,17.3118665598,16.3729189856
NEO,2018-10-19,16.2662431794,16.4500414109,17.3594181294,16.0916822332
NEO,2018-10-20,16.3910117242,16.2662431815,16.4156136401,15.9894105996
NEO,2018-10-21,16.4704409792,16.3254846331,16.6388978774,16.1789926845
NEO,2018-10-22,16.3845039207,16.4631599625,16.6894041008,16.367131525
NEO,2018-10-23,16.5557012004,16.3852242017,16.8503182411,16.1725792133
NEO,2018-10-24,16.410918705,16.5530925862,16.6119071726,16.247429574
NEO,2018-10-25,16.5317288101,16.4605371292,16.6277342531,16.3162607302
NEO,2018-10-26,16.3985883143,16.5317205988,16.5566722114,16.2579251898
NEO,2018-10-27,15.9922350762,16.3985944329,16.4150529249,15.7861462457
NEO,2018-10-28,16.0846824376,16.007354638,16.1754898088,15.8621171015
NEO,2018-10-30,15.3093205467,16.0685394607,16.1078200738,14.7584286469
NEO,2018-10-31,15.1160320783,15.3085814864,15.3569156572,14.9902262639
NEO,2018-11-01,15.3010880257,15.1228632723,15.4605115655,14.5520037145
NEO,2018-11-02,15.6571912829,15.3036671027,15.7443885242,15.1974003283
NEO,2018-11-03,16.1334681192,15.6621478747,16.1584523454,15.6288000117
NEO,2018-11-04,15.8770344018,16.1210157977,16.1312101215,15.7627435238
NEO,2018-11-05,16.616354712,15.8770148041,17.0821185917,15.7249334909
