Currency,Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD)
IOTA,2018-08-01,0.9353157983,0.9753699644,0.987953085,0.9299686209
IOTA,2018-08-02,0.9245423804,0.9428052964,0.9465708011,0.9003803551
IOTA,2018-08-03,0.8904032003,0.9245428472,0.9315721076,0.8790725275
IOTA,2018-08-04,0.9491171554,0.8857395221,0.9635129258,0.7835114507
IOTA,2018-08-05,0.8731092532,0.9491815267,0.9749587894,0.8497968187
IOTA,2018-08-06,0.9084653133,0.8647669546,0.9784641993,0.8621648158
IOTA,2018-08-07,0.8203207307,0.9083988751,0.9253285993,0.8010411734
IOTA,2018-08-08,0.7390862912,0.8203354035,0.825300021,0.7284624246
IOTA,2018-08-09,0.6103884654,0.733851711,0.7345635025,0.6087331184
IOTA,2018-08-10,0.6561275988,0.6114638078,0.6719356148,0.600783879
IOTA,2018-08-11,0.5748311587,0.6556184516,0.6563386036,0.5686331624
IOTA,2018-08-12,0.5630129887,0.5726406821,0.5728857528,0.5391372719
IOTA,2018-08-13,0.5629179973,0.5630407794,0.5717954175,0.5465084118
IOTA,2018-08-14,0.5144378402,0.5629179676,0.5690095351,0.5107030048
IOTA,2018-08-15,0.4944475375,0.5144609417,0.5162013121,0.480385475
IOTA,2018-08-16,0.4495734881,0.5049925611,0.5324605622,0.4495728778
IOTA,2018-08-17,0.4609354996,0.4495734881,0.4789518253,0.4381385092
IOTA,2018-08-18,0.5547701523,0.4618999916,0.5594442334,0.4593618331
IOTA,2018-08-19,0.4913629506,0.554561928,0.566431149,0.4674544179
IOTA,2018-08-20,0.5421481185,0.4999427328,0.5597573946,0.4822692561
IOTA,2018-08-21,0.5077272952,0.5421474498,0.5430405869,0.504722138
IOTA,2018-08-22,0.519670973,0.497674151,0.5336802057,0.4960858586
IOTA,2018-08-23,0.4781695383,0.5196772938,0.5534846318,0.4633735738
IOTA,2018-08-24,0.5048916802,0.4778681818,0.511174506,0.4773024512
IOTA,2018-08-25,0.5186199701,0.5060999352,0.5234381447,0.4915303231
IOTA,2018-08-26,0.5399448977,0.5206416964,0.5431037133,0.5168050296
IOTA,2018-08-27,0.5431285016,0.5399514927,0.5435992055,0.5152375057
IOTA,2018-08-28,0.6272831023,0.5655258783,0.6275456308,0.5574397495
IOTA,2018-08-29,0.7783472762,0.6248837814,0.7866144697,0.6248837814
IOTA,2018-08-30,0.7479583891,0.765297776,0.8033668655,0.7143302119
IOTA,2018-08-31,0.7054473522,0.725502615,0.7292904866,0.6688375149
IOTA,2018-09-01,0.7086130173,0.7054440245,0.7382516228,0.6900586479
IOTA,2018-09-02,0.7376595239,0.7086133581,0.7564254548,0.7076645206
IOTA,2018-09-03,0.7125923505,0.7376236435,0.7435418774,0.7012111147
IOTA,2018-09-04,0.6974061816,0.7129035452,0.728850324,0.6843648425
IOTA,2018-09-05,0.7139851415,0.698702587,0.7405624061,0.6925406626
IOTA,2018-09-06,0.6128400392,0.702629241,0.7156464466,0.6056881991
IOTA,2018-09-07,0.5888054114,0.6128402754,0.6217969018,0.538146803
IOTA,2018-09-08,0.5681117651,0.5998925165,0.6177154242,0.5509879428
IOTA,2018-09-09,0.5314269796,0.5680996233,0.591120932,0.5210617396
IOTA,2018-09-10,0.5550132566,0.5320372234,0.5829649669,0.5172374162
IOTA,2018-09-11,0.5599084508,0.5549623893,0.5970598627,0.5522803205
IOTA,2018-09-12,0.5433926731,0.5601556001,0.5811020902,0.5276639919
IOTA,2018-09-13,0.5465366725,0.5436486233,0.5479274486,0.5154453172
IOTA,2018-09-14,0.5616208803,0.5443195442,0.5749368485,0.5442898257
IOTA,2018-09-15,0.5637886583,0.5616209989,0.5823993333,0.5501378514
IOTA,2018-09-16,0.5574562078,0.5567252859,0.5692391378,0.553049569
IOTA,2018-09-17,0.5597661584,0.5574678789,0.5645913556,0.5482974279
IOTA,2018-09-18,0.5332771285,0.5597658793,0.5647963032,0.5292156331
IOTA,2018-09-19,0.5380164986,0.5332746383,0.5449997623,0.5218308065
IOTA,2018-09-20,0.5320558597,0.535029607,0.5415114657,0.5152555967
IOTA,2018-09-21,0.5568960748,0.5346091192,0.5639320885,0.5287187205
IOTA,2018-09-22,0.5821988946,0.5568960748,0.6123565601,0.5475641424
IOTA,2018-09-23,0.5760034886,0.5821974052,0.5918141049,0.5657235353
IOTA,2018-09-24,0.583233679,0.5760034886,0.5885422936,0.5735359218
IOTA,2018-09-25,0.5576045674,0.5831831818,0.5842051487,0.5362611543
IOTA,2018-09-26,0.5451150865,0.5576076528,0.570175927,0.5269503737
IOTA,2018-09-27,0.5586040256,0.5451123555,0.5732697834,0.5445658793
IOTA,2018-09-28,0.5801686865,0.5586193488,0.5987872955,0.5356517692
IOTA,2018-09-29,0.5572970741,0.5802022955,0.5926514823,0.5541610809
IOTA,2018-09-30,0.5648378711,0.5572383429,0.5738139913,0.5540506111
IOTA,2018-10-01,0.5747304987,0.5649593737,0.5806083573,0.5573657957
IOTA,2018-10-02,0.5659753191,0.5747232429,0.5769938208,0.5441501653
IOTA,2018-10-03,0.5646464863,0.5603395005,0.5682429,0.5586166054
IOTA,2018-10-04,0.548941546,0.5652113752,0.5653989197,0.5445562965
IOTA,2018-10-05,0.5605276333,0.5489415214,0.5722069151,0.548674145
IOTA,2018-10-06,0.5757226982,0.5605276535,0.5835544457,0.5514286953
IOTA,2018-10-07,0.5647211186,0.5756794344,0.5793318023,0.5606796009
IOTA,2018-10-08,0.5682905094,0.5647208084,0.571310433,0.5597444726
IOTA,2018-10-09,0.5979778123,0.5743300608,0.6076793029,0.5733942912
IOTA,2018-10-10,0.5927861467,0.5979778123,0.6083938018,0.5834908226
IOTA,2018-10-11,0.5874022246,0.5927779545,0.5943852001,0.568917337
IOTA,2018-10-12,0.5045641289,0.5877169393,0.5884202427,0.4990209945
IOTA,2018-10-13,0.4919560156,0.5045622894,0.5132436281,0.4771405776
IOTA,2018-10-14,0.4960592956,0.4919342262,0.5043679586,0.4875507624
IOTA,2018-10-15,0.4916353286,0.4895405185,0.5034133266,0.4877808901
IOTA,2018-10-16,0.5098942333,0.4872784508,0.5536722353,0.4770654689
IOTA,2018-10-17,0.5149212509,0.5098957572,0.5197154666,0.4967685715
IOTA,2018-10-18,0.5014657557,0.514890043,0.5297175276,0.4995753677
IOTA,2018-10-19,0.4840596905,0.5019060929,0.5134261688,0.4791111166
IOTA,2018-10-20,0.483369693,0.4840597295,0.4989115114,0.4759790262
IOTA,2018-10-21,0.4879328104,0.4806710607,0.4976855395,0.4801255803
IOTA,2018-10-22,0.484645422,0.4877108518,0.497434299,0.4787117253
IOTA,2018-10-23,0.4849895754,0.4846455489,0.4888399692,0.4763630552
IOTA,2018-10-24,0.4861066038,0.4855707975,0.4897018113,0.4770507121
IOTA,2018-10-25,0.4846847354,0.486453376,0.4898109118,0.4831916558
IOTA,2018-10-26,0.4876026989,0.4846844383,0.492509434,0.4795557428
IOTA,2018-10-27,0.4820495593,0.4876029139,0.4895082478,0.4781673551
IOTA,2018-10-28,0.4768846318,0.4821542159,0.4864878397,0.4699890524
IOTA,2018-10-30,0.4486185349,0.4777385558,0.4788036569,0.4436246466
IOTA,2018-10-31,0.4479868533,0.4485637564,0.4581406843,0.4439966979
IOTA,2018-11-01,0.4622635818,0.4480958542,0.4645354297,0.437585231
IOTA,2018-11-02,0.4702173546,0.4620093634,0.4759953631,0.4583467193
IOTA,2018-11-03,0.4803302527,0.470814674,0.4871488709,0.4674644114
IOTA,2018-11-04,0.4750393551,0.4800235453,0.480056268,0.4691008917
IOTA,2018-11-05,0.4898738617,0.4750378167,0.5054001924,0.4689982695
IOTA,2018-11-06,0.495646788,0.4898737759,0.498874579,0.488119313
IOTA,2018-11-07,0.5062027688,0.5010143192,0.5077410258,0.494687702
IOTA,2018-11-08,0.5024562438,0.5061582579,0.515984498,0.4948836779
IOTA,2018-11-09,0.4816649928,0.503096364,0.5049969483,0.479018862
IOTA,2018-11-10,0.4729786536,0.4815420902,0.492552312,0.4695072722
IOTA,2018-11-11,0.4830891943,0.4729149257,0.4904294072,0.4689314863
IOTA,2018-11-12,0.4767189066,0.4799435844,0.4817999572,0.472468051
IOTA,2018-11-13,0.4861074265,0.4767200412,0.4980051277,0.4753051725
IOTA,2018-11-14,0.4861084265,0.4861477955,0.4935917946,0.4786638398
IOTA,2018-11-15,0.418102016,0.4861635199,0.4913021653,0.405209826
IOTA,2018-11-16,0.4128963921,0.4184782397,0.4307491148,0.3850706893
IOTA,2018-11-17,0.4022836898,0.4186240552,0.4196636194,0.398910728
IOTA,2018-11-18,0.4032024929,0.4057342654,0.4132058102,0.400105813
IOTA,2018-11-19,0.4064995152,0.4030636323,0.4127517146,0.4028294004
IOTA,2018-11-20,0.3451098494,0.4061394398,0.4093239717,0.3411173861
IOTA,2018-11-21,0.2923504081,0.3459370081,0.3594405525,0.2782089293
IOTA,2018-11-22,0.3211601615,0.2968800553,0.3239978353,0.2922156733
IOTA,2018-11-23,0.3139151882,0.320990627,0.3289378044,0.3043166158
IOTA,2018-11-24,0.3123239079,0.314304666,0.3176214671,0.288655044
IOTA,2018-11-25,0.274389907,0.3129928364,0.3189405874,0.2617888177
IOTA,2018-11-26,0.2794861875,0.2750587999,0.2886542186,0.2434976988
IOTA,2018-11-27,0.2614680231,0.2794882434,0.2877971247,0.24822904
IOTA,2018-11-28,0.2669324831,0.2614391694,0.2737466891,0.2515714732
IOTA,2018-11-29,0.2905804538,0.2669251829,0.3040735864,0.2629051607
IOTA,2018-11-30,0.3008570941,0.2908455482,0.3090524139,0.2836044944
IOTA,2018-12-01,0.2847227578,0.3028800676,0.3039490215,0.2740081909
IOTA,2018-12-02,0.2930015546,0.2847532125,0.2971951326,0.2797944463
IOTA,2018-12-03,0.2915604426,0.293001524,0.3023378382,0.2858908088
IOTA,2018-12-04,0.2719638157,0.291537377,0.2926815694,0.2632315348
IOTA,2018-12-05,0.2721017147,0.2719694482,0.2822577643,0.257117196
IOTA,2018-12-06,0.2536813185,0.2721049033,0.2743524275,0.2492090519
IOTA,2018-12-07,0.2409724763,0.2527249757,0.2612999594,0.2371267321
IOTA,2018-12-08,0.2311978451,0.2409735582,0.2433341827,0.208245184
IOTA,2018-12-09,0.2256457518,0.2311984948,0.2373238214,0.2116382503
IOTA,2018-12-10,0.2307820419,0.2252917996,0.2401822463,0.2195668998
IOTA,2018-12-11,0.2266479393,0.2303981311,0.2338629052,0.2219779288
IOTA,2018-12-12,0.2201489962,0.2257996704,0.2273751548,0.2145992377
IOTA,2018-12-13,0.2267195127,0.2201512214,0.2302974308,0.2177336394
IOTA,2018-12-14,0.2149041735,0.2271263224,0.2279277972,0.2118101839
IOTA,2018-12-15,0.2092499666,0.2148700481,0.2182933238,0.2037195155
IOTA,2018-12-16,0.2162335441,0.2092949533,0.2182205056,0.2044687199
IOTA,2018-12-17,0.2196025837,0.2148512014,0.2248585738,0.2146674523
IOTA,2018-12-18,0.247344468,0.2183585544,0.2556604984,0.2182808691
IOTA,2018-12-19,0.2688923997,0.2473382804,0.2697983244,0.2409996658
IOTA,2018-12-20,0.2789050419,0.2800294044,0.3027895763,0.2718084307
IOTA,2018-12-21,0.3381035385,0.2789214512,0.3397082236,0.2738183821
IOTA,2018-12-22,0.3224508497,0.3376441656,0.3423197358,0.3125373388
IOTA,2018-12-23,0.329870381,0.3222863957,0.340883763,0.3208702256
IOTA,2018-12-24,0.3547656251,0.3297026577,0.3755087275,0.3296326695
IOTA,2018-12-25,0.3576596475,0.3569242821,0.3845642426,0.3513160446
IOTA,2018-12-26,0.3291727966,0.3536755334,0.3565218071,0.315664876
IOTA,2018-12-27,0.3279752822,0.3292004484,0.3438867334,0.3114864333
IOTA,2018-12-28,0.3118704011,0.3268796328,0.3317860225,0.3096453926
IOTA,2018-12-29,0.3161103138,0.3119732273,0.3290902582,0.3095548745
IOTA,2019-01-01,0.3516993197,0.3516766985,0.3517001287,0.3516666212
IOTA,2019-01-02,0.3487337979,0.3516912276,0.3629836017,0.3403377366
IOTA,2019-01-03,0.3562482868,0.3487337979,0.3586239299,0.3475773114
IOTA,2019-01-04,0.3850082759,0.3562482868,0.3867174799,0.3562463852
IOTA,2019-01-05,0.3705782682,0.3865657081,0.3883157421,0.3681416293
IOTA,2019-01-06,0.365343258,0.3705782682,0.3777288673,0.3567302974
IOTA,2019-01-07,0.3664461181,0.3639010144,0.3706916707,0.3575361248
IOTA,2019-01-08,0.3614497578,0.3647344093,0.3719926101,0.3537897724
IOTA,2019-01-09,0.3592083599,0.3614509409,0.3704575505,0.3498681865
IOTA,2019-01-10,0.3629001611,0.3592629382,0.3680230182,0.3567867796
IOTA,2019-01-11,0.3087789457,0.3628994297,0.367730306,0.2986685618
IOTA,2019-01-12,0.3049633666,0.3088799507,0.3161605462,0.3046203966
IOTA,2019-01-13,0.30514821,0.3071179522,0.3121931694,0.2979330402
IOTA,2019-01-14,0.2830676004,0.3058034832,0.3078306573,0.282273927
IOTA,2019-01-15,0.2997839081,0.2830813908,0.3098680543,0.2790523928
IOTA,2019-01-16,0.2927562371,0.2997861462,0.3034742283,0.2798793982
IOTA,2019-01-17,0.2922777637,0.2927596025,0.302831377,0.2900643666
IOTA,2019-01-18,0.3031868343,0.2942572949,0.309221832,0.2891539884
IOTA,2019-01-19,0.3032734569,0.303214028,0.3079196676,0.2998699075
IOTA,2019-01-20,0.3102517919,0.3032648124,0.3184487806,0.2851673535
IOTA,2019-01-21,0.2975537776,0.3079895511,0.3129508271,0.2904446036
IOTA,2019-01-22,0.2983460461,0.2975488261,0.3058033204,0.2960445714
IOTA,2019-01-23,0.3017203852,0.2983658741,0.307351827,0.2845691617
IOTA,2019-01-24,0.2929483327,0.3020827364,0.3038038507,0.2897574691
IOTA,2019-01-25,0.2908045713,0.2936061325,0.2943262363,0.2834297014
IOTA,2019-01-26,0.2841557339,0.2909496485,0.2910940485,0.28223598
IOTA,2019-01-27,0.2805293027,0.2841539615,0.2890117406,0.2790161875
IOTA,2019-01-28,0.2690111351,0.2805308472,0.2817710389,0.2599466485
IOTA,2019-01-29,0.2567406051,0.2690714721,0.2696036834,0.2448658658
IOTA,2019-01-30,0.2511876627,0.2551010142,0.2583791111,0.2445620408
IOTA,2019-01-31,0.2583385415,0.2511796925,0.2606922676,0.2484287686
IOTA,2019-02-01,0.2564983324,0.2577180065,0.2762416073,0.2516171527
IOTA,2019-02-02,0.2537695951,0.2547974432,0.2561501587,0.2466913092
IOTA,2019-02-03,0.2510941513,0.2537695951,0.2547893746,0.2443227231
IOTA,2019-02-04,0.2488922207,0.2510788023,0.2595716594,0.2464025449
IOTA,2019-02-05,0.2521338784,0.2495611895,0.2550873214,0.2475720225
IOTA,2019-02-06,0.2503308413,0.2521305661,0.25278294,0.2487974249
IOTA,2019-02-07,0.2402096046,0.2510738555,0.2520098952,0.2370367354
IOTA,2019-02-08,0.2486404241,0.2400125706,0.2538702252,0.2396321117
IOTA,2019-02-09,0.2694355813,0.2486712123,0.2788552981,0.2464434125
IOTA,2019-02-10,0.271288761,0.2737998335,0.2784075502,0.2679731473
IOTA,2019-02-11,0.2734866542,0.2712755263,0.2848807428,0.2690810228
IOTA,2019-02-12,0.2654631838,0.2735214386,0.2782248102,0.2635618067
IOTA,2019-02-13,0.2673149699,0.265463862,0.2722458888,0.2605310075
IOTA,2019-02-14,0.2658197678,0.2690766544,0.2721411516,0.2634928538
IOTA,2019-02-15,0.2645612301,0.2658198583,0.2679224293,0.259095255
IOTA,2019-02-16,0.2677338681,0.2635853355,0.2726775167,0.2617916782
IOTA,2019-02-17,0.2716333132,0.2677108403,0.2732252277,0.2662150357
IOTA,2019-02-18,0.2743114174,0.2716034022,0.2808578922,0.2682547091
IOTA,2019-02-19,0.2942079606,0.2742874181,0.3014892179,0.26987769
IOTA,2019-02-20,0.3024012901,0.2977908665,0.3095357912,0.2894950408
IOTA,2019-02-21,0.3092741085,0.3023748476,0.3118351317,0.2968227889
IOTA,2019-02-22,0.2953812853,0.309275046,0.3117396347,0.294168208
IOTA,2019-02-23,0.3020951159,0.2970904337,0.3032195614,0.2960131723
IOTA,2019-02-24,0.3169545121,0.3020919086,0.3204774333,0.2965355932
IOTA,2019-02-25,0.2841938912,0.3169226188,0.3239995489,0.2760841226
IOTA,2019-02-26,0.2834936059,0.2841870694,0.2872760787,0.2750578599
IOTA,2019-02-27,0.2811518722,0.2834935392,0.2861950228,0.2780635729
IOTA,2019-02-28,0.2814625347,0.2807275415,0.2853104416,0.2729660597
IOTA,2019-03-01,0.282009111,0.2814587768,0.2851866798,0.2777822584
IOTA,2019-03-02,0.2938318757,0.2820001829,0.29740697,0.2812789347
IOTA,2019-03-03,0.2883640587,0.293834219,0.2948146992,0.2824781914
IOTA,2019-03-04,0.2831445528,0.2883636728,0.2923852176,0.2828135291
IOTA,2019-03-05,0.2708712017,0.2831437686,0.2835755773,0.2643690976
IOTA,2019-03-06,0.2769771837,0.2709553497,0.2829017989,0.2684162421
IOTA,2019-03-07,0.277923234,0.2769308735,0.2807139139,0.2664623089
IOTA,2019-03-08,0.2762323893,0.2779286335,0.2808568639,0.2690917697
IOTA,2019-03-09,0.2738472576,0.2762323881,0.2777244692,0.2715403636
IOTA,2019-03-10,0.2756393883,0.2727393249,0.282475818,0.2727393231
IOTA,2019-03-11,0.2797831261,0.2770796704,0.2819749048,0.2761713221
IOTA,2019-03-12,0.27631337,0.2797495265,0.2827096719,0.2718062416
IOTA,2019-03-13,0.2798920175,0.2763133715,0.2814595294,0.2732500685
IOTA,2019-03-14,0.2827810996,0.2798900927,0.2836510092,0.2773170416
IOTA,2019-03-15,0.2890220329,0.282781062,0.2938441019,0.2809617997
IOTA,2019-03-16,0.2962485859,0.289025549,0.2983497375,0.288519518
IOTA,2019-03-17,0.3014115274,0.2963095923,0.307911926,0.2962031552
IOTA,2019-03-18,0.294733057,0.3026237831,0.3032332044,0.2922282205
IOTA,2019-03-19,0.2923169798,0.294804412,0.2980740299,0.2866782262
IOTA,2019-03-20,0.2935305662,0.2929106394,0.2964667691,0.2910254134
IOTA,2019-03-21,0.2964752886,0.2935346408,0.300768606,0.2902818636
IOTA,2019-03-22,0.3078746882,0.2972343025,0.3152084042,0.2813439511
IOTA,2019-03-23,0.3090406145,0.3078570457,0.3192096491,0.2988029615
IOTA,2019-03-24,0.3082373059,0.3094172175,0.3184065299,0.3069002287
IOTA,2019-03-25,0.305969493,0.3082373059,0.3101366772,0.3044564958
IOTA,2019-03-26,0.2972235119,0.3059697523,0.3072256969,0.2927202202
IOTA,2019-03-27,0.2942336935,0.2972235119,0.2983486464,0.2874401043
IOTA,2019-03-28,0.301229778,0.2945955191,0.3019966207,0.2933202098
IOTA,2019-03-29,0.3026948147,0.301229778,0.3051243338,0.2993377224
IOTA,2019-03-30,0.3062792317,0.3026948147,0.3086698729,0.3010793448
IOTA,2019-03-31,0.3062019425,0.3074513221,0.3107499186,0.3022104183
IOTA,2019-04-01,0.3062155799,0.3062019425,0.3086934247,0.3031331774
IOTA,2019-04-02,0.3171897135,0.3062155799,0.3214892389,0.3044656459
IOTA,2019-04-03,0.3393996682,0.3171897135,0.3435379514,0.3165030837
IOTA,2019-04-04,0.3401864867,0.3393996682,0.3659390274,0.3349751612
IOTA,2019-04-05,0.3324814337,0.3400428128,0.352959466,0.3297480083
IOTA,2019-04-06,0.3492708957,0.3324869741,0.3516131398,0.3305359691
IOTA,2019-04-07,0.3441800087,0.3504975076,0.356251016,0.3383373484
IOTA,2019-04-08,0.359860976,0.3441694791,0.3649140475,0.3436757162
IOTA,2019-04-09,0.3537952843,0.359860976,0.3621255045,0.3406699752
IOTA,2019-04-10,0.3484416151,0.3537952843,0.35593833,0.3399969919
IOTA,2019-04-11,0.3466351352,0.3486080975,0.3630712167,0.341257583
IOTA,2019-04-12,0.3320506336,0.3482171097,0.3489815456,0.3211815109
IOTA,2019-04-13,0.3231369803,0.3314745803,0.3314745803,0.3178809448
IOTA,2019-04-14,0.3179243509,0.3231369803,0.3253627403,0.3159536676
IOTA,2019-04-15,0.3208393109,0.3184102174,0.3212795788,0.2956914839
IOTA,2019-04-16,0.3075786216,0.3195632185,0.3202904489,0.3015398322
IOTA,2019-04-17,0.3086313715,0.3075786216,0.3155838344,0.3036336881
IOTA,2019-04-18,0.3093318927,0.3086313715,0.3127050728,0.3010023615
IOTA,2019-04-19,0.3086833791,0.3091950868,0.3151923959,0.3071817168
IOTA,2019-04-20,0.3150166852,0.3082944163,0.3185761958,0.3031773767
IOTA,2019-04-21,0.3141268076,0.3150166852,0.3167964405,0.310567297
IOTA,2019-04-22,0.3185761958,0.3141268076,0.3194660734,0.3141268076
IOTA,2019-04-23,0.3132369299,0.3194660734,0.323025584,0.3052280311
IOTA,2019-04-24,0.3150166852,0.3132369299,0.3167964405,0.3087875417
IOTA,2019-04-25,0.3070077864,0.3150166852,0.3194660734,0.3034482759
IOTA,2019-04-26,0.2927697442,0.3070077864,0.3078976641,0.288320356
IOTA,2019-04-27,0.2794215795,0.2936596218,0.2972191324,0.2794215795
IOTA,2019-04-28,0.2749721913,0.2794215795,0.2794215795,0.2642936596
IOTA,2019-04-29,0.2723025584,0.2749721913,0.2785317019,0.2660734149
IOTA,2019-04-30,0.2678531702,0.2714126808,0.273192436,0.2607341491
IOTA,2019-05-01,0.3078976641,0.2678531702,0.3337041157,0.2678531702
IOTA,2019-05-02,0.3043381535,0.3078976641,0.3212458287,0.2936596218
IOTA,2019-05-03,0.2989988877,0.3070077864,0.3096774194,0.2945494994
IOTA,2019-05-04,0.2963292547,0.2989988877,0.3052280311,0.2901001112
IOTA,2019-05-05,0.2972191324,0.2954393771,0.29810901,0.2865406007
IOTA,2019-05-06,0.2901001112,0.2927697442,0.2954393771,0.2794215795
IOTA,2019-05-07,0.2909899889,0.2901001112,0.2918798665,0.285650723
IOTA,2019-05-08,0.2892102336,0.2901001112,0.2918798665,0.2749721913
IOTA,2019-05-09,0.2803114572,0.2865406007,0.2909899889,0.2794215795
IOTA,2019-05-10,0.2874304783,0.2803114572,0.2945494994,0.2740823137
IOTA,2019-05-11,0.2847608454,0.2874304783,0.2892102336,0.2803114572
IOTA,2019-05-12,0.2901001112,0.285650723,0.2945494994,0.2820912125
IOTA,2019-05-13,0.3203559511,0.2901001112,0.3203559511,0.2901001112
IOTA,2019-05-14,0.3114571746,0.3203559511,0.3292547275,0.3052280311
IOTA,2019-05-15,0.3443826474,0.3114571746,0.3541713014,0.3087875417
IOTA,2019-05-16,0.3915461624,0.3470522803,0.3977753059,0.345272525
IOTA,2019-05-17,0.4573971079,0.3915461624,0.4573971079,0.3897664071
IOTA,2019-05-18,0.442269188,0.4573971079,0.4849833148,0.4200222469
IOTA,2019-05-19,0.4146829811,0.442269188,0.452057842,0.3773081201
IOTA,2019-05-20,0.4111234705,0.4209121246,0.4324805339,0.4057842047
IOTA,2019-05-21,0.4064716642,0.4111234705,0.4511679644,0.326213442
IOTA,2019-05-22,0.4186031455,0.4065199327,0.4293608848,0.4020110911
IOTA,2019-05-23,0.3927961181,0.418597075,0.4249392705,0.3844749954
IOTA,2019-05-24,0.3898366766,0.3928090581,0.394129783,0.3695435866
IOTA,2019-05-25,0.3903773882,0.3891125342,0.4013731503,0.3825702994
IOTA,2019-05-26,0.3859939285,0.3844233652,0.396380319,0.3798806462
IOTA,2019-05-27,0.4065234024,0.3859943416,0.4155483734,0.3766527319
IOTA,2019-05-28,0.4360557828,0.4064973675,0.4451431257,0.3982722045
IOTA,2019-05-29,0.480315424,0.4334330586,0.4967429356,0.4180100004
IOTA,2019-05-30,0.5129057911,0.480283729,0.5556651597,0.455571628
IOTA,2019-05-31,0.47699173,0.5121163279,0.5459027643,0.4584656624
IOTA,2019-06-01,0.505744858,0.4771704078,0.5145758255,0.43669403
